order_date,region,category,sales,profit,month-year
30-12-2019,East,Technology,27.968,6.992,Dec-2019
30-12-2019,South,Office Supplies,39.128,-8.8038,Dec-2019
30-12-2019,West,Office Supplies,551.985,-459.9875,Dec-2019
31-12-2019,Central,Office Supplies,29.68,11.5752,Dec-2019
31-12-2019,Central,Technology,47.53,16.1602,Dec-2019
31-12-2019,Central,Office Supplies,49.568,17.9684,Dec-2019
31-12-2019,East,Furniture,341.96,78.6508,Dec-2019
31-12-2019,East,Furniture,605.88,151.47,Dec-2019
31-12-2019,East,Office Supplies,14.94,7.0218,Dec-2019
31-12-2019,East,Office Supplies,195.64,91.9508,Dec-2019
31-12-2019,East,Technology,1687.8,742.632,Dec-2019
31-12-2019,West,Technology,475.944,59.493,Dec-2019
31-12-2019,East,Furniture,63.2,23.384,Dec-2019
31-12-2019,East,Technology,113.97,27.3528,Dec-2019
31-12-2019,East,Furniture,1573.488,196.686,Dec-2019
31-12-2019,East,Office Supplies,18.9,8.694,Dec-2019
31-12-2019,East,Technology,34.77,11.4741,Dec-2019
02-01-2020,East,Office Supplies,9.84,2.6568,Jan-2020
02-01-2020,East,Office Supplies,20.04,9.6192,Jan-2020
02-01-2020,East,Office Supplies,85.52,22.2352,Jan-2020
02-01-2020,East,Furniture,452.45,-244.323,Jan-2020
02-01-2020,East,Office Supplies,23.68,8.88,Jan-2020
02-01-2020,East,Technology,89.584,4.4792,Jan-2020
02-01-2020,East,Technology,1188,-950.4,Jan-2020
02-01-2020,East,Technology,62.982,-14.6958,Jan-2020
03-01-2020,Central,Office Supplies,10.368,3.6288,Jan-2020
03-01-2020,Central,Furniture,1352.3976,-437.5404,Jan-2020
03-01-2020,Central,Office Supplies,7.056,0.7938,Jan-2020
03-01-2020,Central,Technology,398.4,84.66,Jan-2020
04-01-2020,South,Furniture,192.22,69.1992,Jan-2020
04-01-2020,Central,Office Supplies,32.34,15.5232,Jan-2020
04-01-2020,Central,Office Supplies,39.9,19.95,Jan-2020
05-01-2020,East,Office Supplies,59.52,15.4752,Jan-2020
05-01-2020,East,Office Supplies,13.168,4.6088,Jan-2020
05-01-2020,East,Office Supplies,17.48,8.2156,Jan-2020
05-01-2020,West,Furniture,61.584,-6.9282,Jan-2020
05-01-2020,West,Office Supplies,87.36,23.5872,Jan-2020
05-01-2020,West,Office Supplies,56.16,17.55,Jan-2020
06-01-2020,West,Office Supplies,1.938,-1.3566,Jan-2020
06-01-2020,West,Office Supplies,29.6,9.25,Jan-2020
09-01-2020,South,Office Supplies,163.44,45.7632,Jan-2020
09-01-2020,South,Office Supplies,42.76,11.1176,Jan-2020
09-01-2020,South,Office Supplies,106.32,49.9704,Jan-2020
09-01-2020,South,Office Supplies,51.55,24.2285,Jan-2020
10-01-2020,East,Furniture,1018.104,-373.3048,Jan-2020
12-01-2020,East,Office Supplies,10.368,1.5552,Jan-2020
12-01-2020,East,Technology,10.384,2.2066,Jan-2020
12-01-2020,East,Technology,26.376,2.6376,Jan-2020
12-01-2020,East,Technology,107.118,-21.4236,Jan-2020
12-01-2020,East,Technology,235.188,-43.1178,Jan-2020
12-01-2020,East,Office Supplies,465.18,120.9468,Jan-2020
13-01-2020,West,Furniture,77.6,38.024,Jan-2020
13-01-2020,West,Furniture,464.85,92.97,Jan-2020
13-01-2020,West,Office Supplies,70.008,24.5028,Jan-2020
13-01-2020,South,Office Supplies,9.82,4.8118,Jan-2020
17-01-2020,Central,Furniture,254.744,-312.0614,Jan-2020
17-01-2020,South,Office Supplies,88.96,10.008,Jan-2020
17-01-2020,East,Office Supplies,6.68,2.004,Jan-2020
19-01-2020,Central,Furniture,199.304,-8.5416,Jan-2020
19-01-2020,Central,Furniture,102.438,-13.1706,Jan-2020
23-01-2020,West,Office Supplies,14.62,6.8714,Jan-2020
23-01-2020,West,Office Supplies,29.04,13.9392,Jan-2020
24-01-2020,South,Office Supplies,13.12,2.132,Jan-2020
26-01-2020,West,Office Supplies,182.72,84.0512,Jan-2020
27-01-2020,West,Furniture,2803.92,0,Jan-2020
27-01-2020,East,Furniture,181.986,-54.5958,Jan-2020
27-01-2020,East,Technology,431.976,-100.7944,Jan-2020
27-01-2020,East,Technology,155.37,-36.253,Jan-2020
28-01-2020,South,Furniture,4297.644,-1862.3124,Jan-2020
30-01-2020,West,Furniture,227.36,81.8496,Jan-2020
30-01-2020,West,Technology,1919.976,215.9973,Jan-2020
30-01-2020,Central,Office Supplies,14.304,5.0064,Jan-2020
31-01-2020,Central,Furniture,53.34,16.5354,Jan-2020
31-01-2020,Central,Office Supplies,32.96,16.1504,Jan-2020
31-01-2020,Central,Office Supplies,12.96,6.2208,Jan-2020
03-02-2020,South,Office Supplies,74.52,35.0244,Feb-2020
03-02-2020,East,Furniture,90.882,15.147,Feb-2020
03-02-2020,West,Office Supplies,12.144,4.0986,Feb-2020
03-02-2020,Central,Furniture,28.4,11.076,Feb-2020
03-02-2020,Central,Technology,149.97,50.9898,Feb-2020
03-02-2020,West,Furniture,136.92,41.076,Feb-2020
06-02-2020,South,Office Supplies,29.9,13.455,Feb-2020
06-02-2020,South,Office Supplies,146.73,2.9346,Feb-2020
06-02-2020,West,Office Supplies,5.28,1.5312,Feb-2020
06-02-2020,Central,Office Supplies,2.934,-4.9878,Feb-2020
06-02-2020,Central,Office Supplies,670.752,-125.766,Feb-2020
06-02-2020,Central,Technology,18.528,4.4004,Feb-2020
06-02-2020,East,Furniture,283.92,82.3368,Feb-2020
06-02-2020,East,Furniture,1268.82,266.4522,Feb-2020
06-02-2020,East,Office Supplies,5.68,1.7608,Feb-2020
07-02-2020,South,Office Supplies,311.15,146.2405,Feb-2020
07-02-2020,South,Office Supplies,12.96,6.3504,Feb-2020
08-02-2020,East,Technology,107.982,-26.9955,Feb-2020
08-02-2020,Central,Office Supplies,5.76,1.728,Feb-2020
08-02-2020,Central,Office Supplies,5.81,1.8011,Feb-2020
08-02-2020,Central,Office Supplies,9.54,4.293,Feb-2020
09-02-2020,Central,Technology,20.8,6.5,Feb-2020
09-02-2020,Central,Furniture,40.784,-30.588,Feb-2020
09-02-2020,Central,Office Supplies,40.096,13.5324,Feb-2020
09-02-2020,West,Furniture,203.92,22.941,Feb-2020
09-02-2020,Central,Technology,479.952,89.991,Feb-2020
10-02-2020,East,Office Supplies,77.24,7.724,Feb-2020
14-02-2020,East,Office Supplies,26.424,9.5787,Feb-2020
14-02-2020,East,Technology,625.99,187.797,Feb-2020
14-02-2020,East,Office Supplies,14.352,0.897,Feb-2020
14-02-2020,East,Office Supplies,14.952,-11.9616,Feb-2020
14-02-2020,East,Office Supplies,2.286,-1.6764,Feb-2020
14-02-2020,East,Technology,71.976,0.8997,Feb-2020
14-02-2020,East,Technology,323.982,-80.9955,Feb-2020
15-02-2020,West,Office Supplies,541.44,157.0176,Feb-2020
15-02-2020,West,Office Supplies,11.52,4.176,Feb-2020
15-02-2020,West,Office Supplies,41.72,13.0375,Feb-2020
15-02-2020,West,Office Supplies,19.44,9.3312,Feb-2020
15-02-2020,West,Office Supplies,13.36,6.4128,Feb-2020
15-02-2020,Central,Technology,139.95,26.5905,Feb-2020
15-02-2020,Central,Technology,699.98,195.9944,Feb-2020
15-02-2020,Central,Technology,134.97,64.7856,Feb-2020
16-02-2020,West,Office Supplies,87.71,41.2237,Feb-2020
16-02-2020,West,Office Supplies,36.84,17.3148,Feb-2020
16-02-2020,East,Office Supplies,35.88,16.146,Feb-2020
18-02-2020,West,Furniture,35.544,-0.8886,Feb-2020
18-02-2020,West,Office Supplies,61.06,28.0876,Feb-2020
18-02-2020,West,Office Supplies,9.24,4.4352,Feb-2020
20-02-2020,East,Office Supplies,286.79,74.5654,Feb-2020
20-02-2020,South,Technology,29.99,2.999,Feb-2020
21-02-2020,West,Office Supplies,49.12,23.0864,Feb-2020
21-02-2020,East,Office Supplies,2541.98,1270.99,Feb-2020
22-02-2020,Central,Office Supplies,79.36,20.6336,Feb-2020
23-02-2020,East,Office Supplies,26.88,6.72,Feb-2020
23-02-2020,East,Office Supplies,10.896,3.8136,Feb-2020
25-02-2020,East,Office Supplies,3.15,1.512,Feb-2020
25-02-2020,East,Office Supplies,22.72,10.224,Feb-2020
27-02-2020,East,Furniture,493.92,-28.224,Feb-2020
27-02-2020,East,Technology,105.98,1.0598,Feb-2020
27-02-2020,East,Office Supplies,16.032,2.2044,Feb-2020
27-02-2020,East,Office Supplies,4.419,-3.3879,Feb-2020
27-02-2020,West,Technology,538.92,80.838,Feb-2020
28-02-2020,South,Furniture,389.696,43.8408,Feb-2020
28-02-2020,South,Furniture,161.568,-28.2744,Feb-2020
01-03-2020,West,Furniture,184.752,-20.7846,Mar-2020
01-03-2020,West,Technology,15.984,1.1988,Mar-2020
01-03-2020,Central,Technology,95.84,34.742,Mar-2020
01-03-2020,East,Office Supplies,3.552,0.444,Mar-2020
01-03-2020,Central,Furniture,1227.9984,-36.1176,Mar-2020
01-03-2020,Central,Office Supplies,55.328,6.2244,Mar-2020
01-03-2020,South,Office Supplies,58.72,27.0112,Mar-2020
02-03-2020,Central,Office Supplies,10.16,2.6416,Mar-2020
02-03-2020,Central,Office Supplies,101.88,50.94,Mar-2020
02-03-2020,West,Furniture,787.53,165.3813,Mar-2020
05-03-2020,East,Office Supplies,2.556,-1.7892,Mar-2020
05-03-2020,East,Technology,10.312,-1.289,Mar-2020
05-03-2020,East,Technology,466.158,-93.2316,Mar-2020
05-03-2020,East,Furniture,383.607,63.9345,Mar-2020
05-03-2020,East,Office Supplies,29.34,14.67,Mar-2020
05-03-2020,East,Office Supplies,563.4,67.608,Mar-2020
05-03-2020,Central,Technology,31.92,2.394,Mar-2020
05-03-2020,East,Furniture,99.372,-7.098,Mar-2020
05-03-2020,East,Furniture,33.568,-5.4548,Mar-2020
05-03-2020,Central,Furniture,4.712,-1.8848,Mar-2020
05-03-2020,Central,Office Supplies,180.98,-470.548,Mar-2020
05-03-2020,Central,Office Supplies,11.212,-16.818,Mar-2020
05-03-2020,Central,Office Supplies,60.416,6.0416,Mar-2020
05-03-2020,Central,Office Supplies,7.104,2.4864,Mar-2020
05-03-2020,Central,Office Supplies,60.69,16.3863,Mar-2020
05-03-2020,Central,Technology,23.92,6.6976,Mar-2020
06-03-2020,West,Furniture,435.26,95.7572,Mar-2020
06-03-2020,West,Technology,1119.984,377.9946,Mar-2020
07-03-2020,East,Office Supplies,30.44,14.9156,Mar-2020
07-03-2020,East,Office Supplies,69.28,33.2544,Mar-2020
07-03-2020,East,Technology,119.85,52.734,Mar-2020
07-03-2020,East,Technology,587.97,170.5113,Mar-2020
08-03-2020,Central,Furniture,512.94,97.4586,Mar-2020
08-03-2020,Central,Furniture,860.93,189.4046,Mar-2020
08-03-2020,Central,Furniture,373.08,82.0776,Mar-2020
08-03-2020,Central,Office Supplies,14.98,4.494,Mar-2020
08-03-2020,Central,Technology,769.95,223.2855,Mar-2020
08-03-2020,West,Office Supplies,3.408,0.8946,Mar-2020
08-03-2020,Central,Office Supplies,8.568,-14.5656,Mar-2020
08-03-2020,East,Office Supplies,19.44,9.3312,Mar-2020
09-03-2020,South,Office Supplies,4.608,1.6704,Mar-2020
09-03-2020,Central,Technology,113.52,29.799,Mar-2020
09-03-2020,Central,Technology,359.88,22.4925,Mar-2020
10-03-2020,East,Office Supplies,89.82,25.1496,Mar-2020
10-03-2020,Central,Office Supplies,1.112,-1.8904,Mar-2020
12-03-2020,South,Furniture,6.408,1.4418,Mar-2020
12-03-2020,South,Furniture,30.88,3.86,Mar-2020
12-03-2020,South,Office Supplies,8.688,2.9322,Mar-2020
12-03-2020,South,Office Supplies,5.04,1.764,Mar-2020
13-03-2020,West,Furniture,141.96,39.7488,Mar-2020
13-03-2020,West,Furniture,915.136,102.9528,Mar-2020
13-03-2020,West,Furniture,327.76,91.7728,Mar-2020
14-03-2020,East,Office Supplies,671.94,315.8118,Mar-2020
14-03-2020,East,Office Supplies,16.52,7.5992,Mar-2020
14-03-2020,West,Office Supplies,19.44,9.3312,Mar-2020
15-03-2020,West,Technology,16.776,1.6776,Mar-2020
16-03-2020,West,Furniture,171.96,44.7096,Mar-2020
16-03-2020,South,Office Supplies,7.38,3.3948,Mar-2020
16-03-2020,South,Office Supplies,491.55,240.8595,Mar-2020
16-03-2020,West,Furniture,43.13,18.1146,Mar-2020
16-03-2020,South,Office Supplies,2.74,0.7398,Mar-2020
16-03-2020,South,Office Supplies,8.34,2.1684,Mar-2020
16-03-2020,South,Office Supplies,6354.95,3177.475,Mar-2020
16-03-2020,South,Office Supplies,46.74,11.685,Mar-2020
16-03-2020,East,Office Supplies,17.52,6.3072,Mar-2020
16-03-2020,East,Technology,85.9,2.577,Mar-2020
17-03-2020,East,Office Supplies,33.82,9.1314,Mar-2020
17-03-2020,East,Technology,15.02,2.7036,Mar-2020
19-03-2020,West,Office Supplies,209.7,100.656,Mar-2020
19-03-2020,West,Office Supplies,1247.64,349.3392,Mar-2020
19-03-2020,West,Technology,3149.93,1480.4671,Mar-2020
19-03-2020,West,Office Supplies,17.568,6.3684,Mar-2020
19-03-2020,West,Office Supplies,14.62,6.8714,Mar-2020
19-03-2020,West,Office Supplies,40.14,19.6686,Mar-2020
19-03-2020,West,Office Supplies,33.36,8.6736,Mar-2020
19-03-2020,West,Technology,453.576,39.6879,Mar-2020
19-03-2020,South,Office Supplies,14.496,4.8924,Mar-2020
19-03-2020,West,Office Supplies,10.9,3.597,Mar-2020
19-03-2020,West,Office Supplies,11.96,5.8604,Mar-2020
19-03-2020,Central,Furniture,383.4656,-67.6704,Mar-2020
19-03-2020,Central,Office Supplies,65.584,23.7742,Mar-2020
20-03-2020,Central,Office Supplies,51.84,24.8832,Mar-2020
20-03-2020,Central,Office Supplies,2.512,-4.396,Mar-2020
20-03-2020,Central,Office Supplies,18.864,6.1308,Mar-2020
20-03-2020,East,Office Supplies,1087.936,353.5792,Mar-2020
20-03-2020,East,Office Supplies,49.848,16.8237,Mar-2020
20-03-2020,East,Office Supplies,23.99,11.995,Mar-2020
20-03-2020,East,Office Supplies,83.92,20.1408,Mar-2020
20-03-2020,East,Technology,199.98,53.9946,Mar-2020
20-03-2020,West,Office Supplies,29.304,2.5641,Mar-2020
21-03-2020,South,Office Supplies,962.08,156.338,Mar-2020
21-03-2020,South,Office Supplies,12.843,-9.8463,Mar-2020
21-03-2020,South,Office Supplies,295.456,96.0232,Mar-2020
22-03-2020,South,Office Supplies,150.408,-33.8418,Mar-2020
22-03-2020,South,Technology,447.944,89.5888,Mar-2020
22-03-2020,South,Office Supplies,19.56,5.4768,Mar-2020
22-03-2020,Central,Office Supplies,14.112,-21.168,Mar-2020
22-03-2020,Central,Office Supplies,129.568,-25.9136,Mar-2020
22-03-2020,Central,Technology,18.392,5.2877,Mar-2020
22-03-2020,West,Furniture,91.96,15.6332,Mar-2020
22-03-2020,West,Office Supplies,105.52,48.5392,Mar-2020
22-03-2020,West,Technology,1487.976,185.997,Mar-2020
22-03-2020,West,Technology,15.984,1.1988,Mar-2020
23-03-2020,West,Office Supplies,192.72,92.5056,Mar-2020
23-03-2020,West,Technology,239.97,86.3892,Mar-2020
23-03-2020,Central,Furniture,107.772,-29.2524,Mar-2020
23-03-2020,South,Office Supplies,31.56,14.202,Mar-2020
23-03-2020,South,Office Supplies,27.92,0.5584,Mar-2020
23-03-2020,West,Office Supplies,33.36,16.68,Mar-2020
24-03-2020,South,Office Supplies,6.992,0.5244,Mar-2020
24-03-2020,Central,Furniture,359.058,-35.9058,Mar-2020
24-03-2020,West,Furniture,46.9,13.132,Mar-2020
26-03-2020,South,Office Supplies,74.352,23.235,Mar-2020
26-03-2020,East,Office Supplies,13.11,3.4086,Mar-2020
26-03-2020,East,Office Supplies,1085.42,282.2092,Mar-2020
26-03-2020,West,Furniture,3393.68,610.8624,Mar-2020
26-03-2020,East,Office Supplies,40.032,12.51,Mar-2020
26-03-2020,East,Technology,16.776,5.0328,Mar-2020
27-03-2020,West,Office Supplies,83.7,3.348,Mar-2020
28-03-2020,West,Office Supplies,33.4,16.032,Mar-2020
28-03-2020,West,Technology,166.24,24.936,Mar-2020
28-03-2020,East,Office Supplies,22.92,11.2308,Mar-2020
28-03-2020,East,Office Supplies,5.232,1.7004,Mar-2020
28-03-2020,East,Office Supplies,15.552,5.4432,Mar-2020
29-03-2020,West,Furniture,19.92,9.5616,Mar-2020
29-03-2020,West,Office Supplies,9.87,4.5402,Mar-2020
29-03-2020,West,Office Supplies,212.64,99.9408,Mar-2020
29-03-2020,West,Technology,53.25,20.7675,Mar-2020
29-03-2020,East,Office Supplies,17.64,8.1144,Mar-2020
29-03-2020,West,Office Supplies,73.28,21.2512,Mar-2020
29-03-2020,South,Office Supplies,5.56,1.4456,Mar-2020
29-03-2020,South,Furniture,1166.92,131.2785,Mar-2020
30-03-2020,Central,Furniture,366.744,-110.0232,Mar-2020
30-03-2020,Central,Office Supplies,23.52,8.526,Mar-2020
30-03-2020,Central,Technology,180.96,13.572,Mar-2020
31-03-2020,Central,Furniture,22.38,-7.833,Mar-2020
31-03-2020,Central,Office Supplies,98.376,35.6613,Mar-2020
31-03-2020,South,Technology,79.96,27.986,Mar-2020
02-04-2020,Central,Office Supplies,32.192,-80.48,Apr-2020
02-04-2020,Central,Technology,50.12,-0.6265,Apr-2020
02-04-2020,Central,Technology,47.976,1.7991,Apr-2020
02-04-2020,Central,Office Supplies,9.156,-13.734,Apr-2020
02-04-2020,West,Technology,87.8,32.925,Apr-2020
02-04-2020,West,Technology,71.976,24.2919,Apr-2020
04-04-2020,East,Furniture,108.4,22.764,Apr-2020
04-04-2020,East,Office Supplies,11.16,4.3524,Apr-2020
04-04-2020,East,Office Supplies,82.344,27.7911,Apr-2020
04-04-2020,East,Office Supplies,9.088,3.2944,Apr-2020
04-04-2020,Central,Office Supplies,644.076,107.346,Apr-2020
04-04-2020,Central,Office Supplies,12.76,5.8696,Apr-2020
04-04-2020,Central,Office Supplies,5.84,2.628,Apr-2020
04-04-2020,Central,Technology,599.98,209.993,Apr-2020
04-04-2020,Central,Technology,10.95,0.438,Apr-2020
05-04-2020,West,Office Supplies,23.84,6.4368,Apr-2020
05-04-2020,West,Technology,239.94,26.3934,Apr-2020
05-04-2020,East,Office Supplies,23.904,7.7688,Apr-2020
05-04-2020,South,Office Supplies,157.794,-115.7156,Apr-2020
05-04-2020,West,Furniture,892.224,89.2224,Apr-2020
05-04-2020,East,Furniture,352.45,-211.47,Apr-2020
05-04-2020,East,Furniture,7.584,2.37,Apr-2020
05-04-2020,East,Furniture,547.136,-68.392,Apr-2020
05-04-2020,East,Office Supplies,98.112,18.396,Apr-2020
05-04-2020,East,Office Supplies,10.428,-6.952,Apr-2020
05-04-2020,East,Office Supplies,563.808,21.1428,Apr-2020
05-04-2020,East,Technology,14.85,-3.2175,Apr-2020
05-04-2020,East,Technology,41.988,-9.7972,Apr-2020
06-04-2020,South,Office Supplies,47.952,16.1838,Apr-2020
06-04-2020,Central,Office Supplies,42.048,5.256,Apr-2020
06-04-2020,Central,Office Supplies,9.648,-16.884,Apr-2020
06-04-2020,Central,Office Supplies,6.9,-12.075,Apr-2020
06-04-2020,Central,Office Supplies,7.968,2.8884,Apr-2020
06-04-2020,Central,Technology,25.488,4.4604,Apr-2020
07-04-2020,East,Office Supplies,11.736,1.0269,Apr-2020
07-04-2020,Central,Office Supplies,463.248,-1181.2824,Apr-2020
07-04-2020,Central,Technology,383.952,47.994,Apr-2020
07-04-2020,East,Office Supplies,25.92,12.4416,Apr-2020
07-04-2020,East,Office Supplies,22.58,5.8708,Apr-2020
09-04-2020,East,Office Supplies,370.14,144.3546,Apr-2020
09-04-2020,East,Office Supplies,17.94,3.0498,Apr-2020
09-04-2020,West,Furniture,369.912,-13.8717,Apr-2020
10-04-2020,East,Office Supplies,14.67,6.0147,Apr-2020
10-04-2020,East,Office Supplies,142.04,38.3508,Apr-2020
10-04-2020,West,Office Supplies,12.832,4.3308,Apr-2020
11-04-2020,East,Office Supplies,406.6,113.848,Apr-2020
11-04-2020,East,Technology,85.14,34.9074,Apr-2020
11-04-2020,East,Technology,21.99,10.5552,Apr-2020
11-04-2020,South,Furniture,54.528,14.3136,Apr-2020
11-04-2020,South,Furniture,67.36,10.104,Apr-2020
11-04-2020,West,Office Supplies,52.76,24.2696,Apr-2020
11-04-2020,West,Technology,639.968,215.9892,Apr-2020
12-04-2020,West,Office Supplies,40.74,0.4074,Apr-2020
13-04-2020,West,Office Supplies,31.104,10.8864,Apr-2020
13-04-2020,West,Office Supplies,54.816,17.8152,Apr-2020
13-04-2020,West,Furniture,241.568,-15.098,Apr-2020
13-04-2020,West,Technology,479.92,41.993,Apr-2020
13-04-2020,West,Furniture,37.68,15.8256,Apr-2020
13-04-2020,West,Office Supplies,75.84,29.5776,Apr-2020
13-04-2020,West,Technology,258.576,19.3932,Apr-2020
13-04-2020,Central,Office Supplies,17.43,8.0178,Apr-2020
13-04-2020,West,Furniture,710.832,-97.7394,Apr-2020
13-04-2020,West,Technology,199.96,69.986,Apr-2020
13-04-2020,West,Office Supplies,10.744,0.8058,Apr-2020
13-04-2020,West,Office Supplies,12.88,0.3864,Apr-2020
13-04-2020,Central,Furniture,609.98,-113.282,Apr-2020
13-04-2020,Central,Furniture,211.372,-45.294,Apr-2020
13-04-2020,Central,Technology,239.976,17.9982,Apr-2020
14-04-2020,West,Office Supplies,35.208,2.6406,Apr-2020
16-04-2020,East,Office Supplies,12.576,4.0872,Apr-2020
16-04-2020,South,Furniture,523.26,125.5824,Apr-2020
16-04-2020,South,Furniture,1196.86,119.686,Apr-2020
16-04-2020,South,Office Supplies,9.14,4.57,Apr-2020
16-04-2020,South,Technology,569.64,148.1064,Apr-2020
16-04-2020,East,Furniture,127.764,2.8392,Apr-2020
16-04-2020,Central,Technology,43.56,-4.9005,Apr-2020
16-04-2020,Central,Technology,1439.968,485.9892,Apr-2020
16-04-2020,East,Office Supplies,45.216,4.5216,Apr-2020
16-04-2020,East,Office Supplies,7.872,1.2792,Apr-2020
16-04-2020,East,Office Supplies,55.47,-46.225,Apr-2020
16-04-2020,East,Office Supplies,1.448,0.2353,Apr-2020
16-04-2020,East,Office Supplies,10.416,-2.2134,Apr-2020
16-04-2020,East,Technology,118.782,-27.7158,Apr-2020
17-04-2020,East,Office Supplies,10.71,2.7846,Apr-2020
17-04-2020,East,Office Supplies,62.296,21.0249,Apr-2020
17-04-2020,East,Technology,99.6,36.852,Apr-2020
17-04-2020,West,Office Supplies,1447.65,419.8185,Apr-2020
17-04-2020,West,Office Supplies,5.56,2.224,Apr-2020
17-04-2020,West,Office Supplies,11.96,5.8604,Apr-2020
17-04-2020,West,Technology,323.37,129.348,Apr-2020
17-04-2020,West,Technology,783.96,68.5965,Apr-2020
18-04-2020,South,Technology,106.5,41.535,Apr-2020
18-04-2020,West,Office Supplies,115.44,30.0144,Apr-2020
18-04-2020,Central,Furniture,89.99,17.0981,Apr-2020
18-04-2020,Central,Furniture,6.16,2.9568,Apr-2020
18-04-2020,Central,Office Supplies,38.22,17.9634,Apr-2020
18-04-2020,Central,Office Supplies,75.18,35.3346,Apr-2020
18-04-2020,East,Office Supplies,21.93,10.3071,Apr-2020
